Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/12 09:58,274745,81BCD05D0,4,81C3A41F0,214881.33,Ruble,214881.33,Ruble,Credit Card,0
2022/09/12 09:30,74061,81B3EB7B0,4,81C5D40D0,724696.62,Ruble,724696.62,Ruble,Cheque,0
2022/09/12 09:40,74061,81B3EB7B0,4,81C5D40D0,139144.99,Ruble,139144.99,Ruble,Credit Card,0
2022/09/12 09:53,174634,81D745210,4,81E38D6B0,164062.31,Ruble,164062.31,Ruble,Cheque,0
2022/09/12 09:37,174634,81D745210,4,81E38D6B0,36773.44,Ruble,36773.44,Ruble,Credit Card,0
2022/09/12 10:02,13,801866470,4,8018667D0,46286.8,Yen,46286.8,Yen,Cheque,0
2022/09/12 10:19,13,801866470,4,8018667D0,9321.5,Yen,9321.5,Yen,Credit Card,0
2022/09/12 10:06,5,81016E140,4,8128AC4C0,988729.45,Yen,988729.45,Yen,Cheque,0
2022/09/12 10:21,5,81016E140,4,8128AC4C0,958997.27,Yen,958997.27,Yen,Credit Card,0
2022/09/12 10:12,5,81016E140,4,8128AC4C0,52549.69,Yen,52549.69,Yen,Cash,0
2022/09/12 10:23,5,81016E140,4,8128AC4C0,43916.32,Yen,43916.32,Yen,ACH,0
2022/09/12 10:05,137768,812143030,4,812D34CF0,23148.95,Yen,23148.95,Yen,Cheque,0
2022/09/12 10:27,137768,812143030,4,812D34CF0,3514.53,Yen,3514.53,Yen,Credit Card,0
2022/09/12 10:11,140811,80FE8B090,4,814C0F7D0,987608.02,Yen,987608.02,Yen,Cheque,0
2022/09/12 10:11,140811,80FE8B090,4,814C0F7D0,667109.13,Yen,667109.13,Yen,Credit Card,0
2022/09/12 10:05,251758,814348D00,4,8156221E0,6799.67,Yen,6799.67,Yen,Cheque,0
2022/09/12 10:04,251758,814348D00,4,8156221E0,44907.07,Yen,44907.07,Yen,Credit Card,0
2022/09/12 10:16,70,100428738,4,8159C0D70,20050.45,Yen,20050.45,Yen,Cheque,0
2022/09/12 10:22,70,100428738,4,8159C0D70,98.73,Yen,98.73,Yen,Credit Card,0
2022/09/12 10:11,25,8127A3730,4,8127C1060,4609.52,Rupee,4609.52,Rupee,Cheque,0
2022/09/12 10:22,25,8127A3730,4,8127C1060,10136.51,Rupee,10136.51,Rupee,Credit Card,0
2022/09/12 10:21,4,8127BC010,4,8127B2630,2204.05,Rupee,2204.05,Rupee,Cheque,0
2022/09/12 10:17,4,8127BC010,4,8127B2630,3948.25,Rupee,3948.25,Rupee,Credit Card,0
2022/09/12 10:29,4,8127BC010,4,8127B2630,701.59,Rupee,701.59,Rupee,ACH,0
2022/09/12 10:23,70,100428780,4,815E852C0,341504.01,Rupee,341504.01,Rupee,Cheque,0
2022/09/12 10:14,70,100428780,4,815E852C0,98546.53,Rupee,98546.53,Rupee,Credit Card,0
2022/09/12 10:04,26,815EEFD00,4,815EFEBA0,16612.39,Rupee,16612.39,Rupee,Cheque,0
2022/09/12 10:01,26,815EEFD00,4,815EFEBA0,23947.6,Rupee,23947.6,Rupee,Credit Card,0
2022/09/12 10:12,27,815E795F0,4,81632CCE0,260348.71,Rupee,260348.71,Rupee,Cheque,0
2022/09/12 10:21,27,815E795F0,4,81632CCE0,91673.88,Rupee,91673.88,Rupee,Credit Card,0
2022/09/12 10:29,159278,8163C4E70,4,8163C4F60,120855.66,Rupee,120855.66,Rupee,ACH,0
2022/09/12 10:03,159430,816501A30,4,816501760,207343.21,Rupee,207343.21,Rupee,ACH,0
2022/09/12 10:05,160298,8167AD850,4,816F0F200,55287.71,Rupee,55287.71,Rupee,Cheque,0
2022/09/12 10:12,260994,816F1F850,4,8170A3A50,405173.03,Rupee,405173.03,Rupee,Cheque,0
2022/09/12 10:28,260994,816F1F850,4,8170A3A50,23907.86,Rupee,23907.86,Rupee,ACH,0
2022/09/12 10:26,260994,816F1F850,4,8170A3A50,39124.13,Rupee,39124.13,Rupee,Wire,0
2022/09/12 10:00,70,100428780,4,8179A3C90,1096399.38,Rupee,1096399.38,Rupee,Cheque,0
2022/09/12 10:09,70,100428780,4,8179A3C90,1331939.65,Rupee,1331939.65,Rupee,Cash,0
2022/09/12 10:08,263507,817C22E20,4,817DE0940,292180.99,Rupee,292180.99,Rupee,Cheque,0
2022/09/12 10:12,263507,817C22E20,4,817DE0940,1749.77,Rupee,1749.77,Rupee,Credit Card,0
2022/09/12 10:28,159278,8165B3970,4,818A85220,59904.11,Rupee,59904.11,Rupee,Cheque,0
2022/09/12 10:15,160222,816531920,4,818DA0610,26694562.27,Rupee,26694562.27,Rupee,Cheque,0
2022/09/12 10:06,160222,816531920,4,818DA0610,10123430.6,Rupee,10123430.6,Rupee,ACH,0
2022/09/12 10:17,167033,81942A5D0,4,81A1B3BA0,105471.8,Rupee,105471.8,Rupee,Cheque,0
2022/09/12 10:28,167033,81942A5D0,4,81A1B3BA0,319433.35,Rupee,319433.35,Rupee,Credit Card,0
2022/09/12 10:19,28,816375640,4,818914460,637128.71,Ruble,637128.71,Ruble,Cheque,0
2022/09/12 10:20,28,816375640,4,818914460,516520.89,Ruble,516520.89,Ruble,Credit Card,0
2022/09/12 10:10,70,1004287C8,4,81A809330,4686.4,Ruble,4686.4,Ruble,Cheque,0
2022/09/12 10:25,70,1004287C8,4,81A809330,14256.1,Ruble,14256.1,Ruble,Credit Card,0
2022/09/12 10:10,28,816375640,4,81AC219B0,10254.7,Ruble,10254.7,Ruble,Cheque,0
2022/09/12 10:02,28,816375640,4,81AC219B0,31771.24,Ruble,31771.24,Ruble,Wire,0
2022/09/12 10:29,272142,81B3ED8E0,4,81B609720,8774.12,Ruble,8774.12,Ruble,Cheque,0
2022/09/12 10:20,272142,81B3ED8E0,4,81B609720,4418.87,Ruble,4418.87,Ruble,Cash,0
2022/09/12 10:04,72269,81B4110C0,4,81B6434A0,8581.7,Ruble,8581.7,Ruble,Cheque,0
2022/09/12 10:09,72269,81B4110C0,4,81B6434A0,57323.58,Ruble,57323.58,Ruble,Credit Card,0
2022/09/12 10:28,274745,81B5FB470,4,81C02B050,578863.0,Ruble,578863.0,Ruble,Cheque,0
2022/09/12 10:10,274745,81B5FB470,4,81C02B050,10750.1,Ruble,10750.1,Ruble,ACH,0
2022/09/12 10:02,274745,81B5FB470,4,81C02B050,13902.32,Ruble,13902.32,Ruble,Wire,0
2022/09/12 18:26,4,81A31B3C0,4,81A31B3C0,9728.85,Yuan,113017.15,Ruble,ACH,0
2022/09/12 10:17,70,1004287C8,4,81FA1E810,204289.8,Ruble,204289.8,Ruble,Cheque,0
2022/09/12 10:15,70,1004287C8,4,81FA1E810,110130.06,Ruble,110130.06,Ruble,Credit Card,0
2022/09/12 10:19,4,8127BC010,4,8127BC010,51.76,Shekel,1125.71,Rupee,ACH,0
2022/09/12 10:55,239559,81213A300,4,813203150,1253705.26,Yen,1253705.26,Yen,Cheque,0
2022/09/12 10:59,239559,81213A300,4,813203150,895376.26,Yen,895376.26,Yen,Credit Card,0
2022/09/12 10:48,252069,81426C9B0,4,81426C570,431141.76,Yen,431141.76,Yen,ACH,0
2022/09/12 10:40,54349,81426C5C0,4,81426C570,51335.9,Yen,51335.9,Yen,ACH,0
2022/09/12 10:42,249185,812812B20,4,814624B40,24344.43,Yen,24344.43,Yen,Cheque,0
2022/09/12 10:35,249185,812812B20,4,814624B40,37143.63,Yen,37143.63,Yen,Credit Card,0
2022/09/12 10:53,4,80009A220,4,80009A220,37661.99,Rupee,37661.99,Rupee,Cheque,0
2022/09/12 10:59,4,80009A220,4,80009A220,32342.9,Rupee,32342.9,Rupee,Credit Card,0
2022/09/12 10:49,25,8127C1DD0,4,815E1DF20,86625.13,Rupee,86625.13,Rupee,Cheque,0
2022/09/12 10:32,25,8127C1DD0,4,815E1DF20,366972.86,Rupee,366972.86,Rupee,Credit Card,0
2022/09/12 10:50,25,8127C1DD0,4,815E1DF20,7847.61,Rupee,7847.61,Rupee,ACH,0
2022/09/12 10:44,76,815E27EF0,4,815E45C30,160683.26,Rupee,160683.26,Rupee,Cheque,0
2022/09/12 10:56,76,815E27EF0,4,815E45C30,270800.08,Rupee,270800.08,Rupee,Cash,0
2022/09/12 10:53,26,812795D70,4,815E66DF0,192518.71,Rupee,192518.71,Rupee,Cheque,0
2022/09/12 10:37,26,812795D70,4,815E66DF0,51035.8,Rupee,51035.8,Rupee,ACH,0
2022/09/12 10:57,26,812795D70,4,815E66DF0,311.67,Rupee,311.67,Rupee,Wire,0
2022/09/12 10:54,25,800097220,4,815E706F0,173705.31,Rupee,173705.31,Rupee,Cheque,0
2022/09/12 10:33,25,800097220,4,815E706F0,32043.9,Rupee,32043.9,Rupee,Credit Card,0
2022/09/12 10:34,27,815E6DC30,4,815ECF6C0,46619405.1,Rupee,46619405.1,Rupee,Cheque,0
2022/09/12 10:47,27,815E6DC30,4,815ECF6C0,8305441.36,Rupee,8305441.36,Rupee,Cash,0
2022/09/12 10:30,27,815E5FA70,4,815F20870,20893.14,Rupee,20893.14,Rupee,Cheque,0
2022/09/12 10:54,25,815F3E4C0,4,816071A90,4274.99,Rupee,4274.99,Rupee,Cheque,0
2022/09/12 10:49,25,815F3E4C0,4,816071A90,6795.75,Rupee,6795.75,Rupee,Credit Card,0
2022/09/12 10:50,259933,816189700,4,81618F7D0,18385.77,Rupee,18385.77,Rupee,Cheque,0
2022/09/12 10:57,259933,816189700,4,81618F7D0,85882.36,Rupee,85882.36,Rupee,Credit Card,0
2022/09/12 10:42,26,815E1AD40,4,816194450,353719.9,Rupee,353719.9,Rupee,Cheque,0
2022/09/12 10:38,26,815E1AD40,4,816194450,39892.59,Rupee,39892.59,Rupee,Credit Card,0
2022/09/12 10:44,26,815E1AD40,4,816194450,35407.67,Rupee,35407.67,Rupee,ACH,0
2022/09/12 10:57,260675,81762F340,4,818D03DE0,147446.7,Rupee,147446.7,Rupee,Cheque,0
2022/09/12 10:35,260675,81762F340,4,818D03DE0,216833.68,Rupee,216833.68,Rupee,ACH,0
2022/09/12 10:32,28,818913890,4,81A6DB200,408131.15,Ruble,408131.15,Ruble,Cheque,0
2022/09/12 10:32,28,818913890,4,81A6DB200,734099.18,Ruble,734099.18,Ruble,Credit Card,0
2022/09/12 10:52,28,818913890,4,81A6DB200,38663.29,Ruble,38663.29,Ruble,ACH,0
2022/09/12 10:54,28,818913890,4,81A6DB200,137291.02,Ruble,137291.02,Ruble,Wire,0
2022/09/12 10:35,29,81A4350C0,4,81A71ABF0,12800.76,Ruble,12800.76,Ruble,Cheque,0
2022/09/12 10:50,29,81A4350C0,4,81A71ABF0,39903.68,Ruble,39903.68,Ruble,Credit Card,0
2022/09/12 10:55,29,81A4350C0,4,81A71ABF0,9238.58,Ruble,9238.58,Ruble,Cash,0
2022/09/12 10:39,70,1004287C8,4,81C1311A0,356661.52,Ruble,356661.52,Ruble,Cheque,0
2022/09/12 10:53,70,1004287C8,4,81C1311A0,690097.63,Ruble,690097.63,Ruble,Credit Card,0
2022/09/12 10:55,70,1004287C8,4,81C1311A0,605058.19,Ruble,605058.19,Ruble,Cash,0
2022/09/12 10:38,70,1004287C8,4,81C584C40,261110.99,Ruble,261110.99,Ruble,Cheque,0
2022/09/12 10:31,272896,81B692F40,4,81C63CDC0,276006.43,Ruble,276006.43,Ruble,Cheque,0
2022/09/12 10:46,272896,81B692F40,4,81C63CDC0,102655.74,Ruble,102655.74,Ruble,Credit Card,0
2022/09/12 10:48,272896,81B692F40,4,81C63CDC0,52188.24,Ruble,52188.24,Ruble,Cash,0
2022/09/12 10:37,274745,81B59CA30,4,81CEC7800,170791.9,Ruble,170791.9,Ruble,Cheque,0
2022/09/12 10:49,274745,81B59CA30,4,81CEC7800,323594.15,Ruble,323594.15,Ruble,Credit Card,0
2022/09/12 10:54,74789,81BF2CB50,4,81DC07610,94167.15,Ruble,94167.15,Ruble,Cheque,0
2022/09/12 10:58,74789,81BF2CB50,4,81DC07610,303052.8,Ruble,303052.8,Ruble,Cash,0
2022/09/12 10:48,181616,81F8E2240,4,81FA39440,48466.14,Ruble,48466.14,Ruble,Cheque,0
2022/09/12 10:42,181616,81F8E2240,4,81FA39440,54984.49,Ruble,54984.49,Ruble,ACH,0
2022/09/12 11:02,4,80D033B10,4,80F09B170,27575.34,Yen,27575.34,Yen,Cheque,0
2022/09/12 11:18,4,80D033B10,4,80F09B170,126725.93,Yen,126725.93,Yen,Credit Card,0
2022/09/12 11:00,70,100428738,4,80FE84500,248045.67,Yen,248045.67,Yen,Cheque,0
2022/09/12 11:26,70,100428738,4,80FE84500,341360.89,Yen,341360.89,Yen,Credit Card,0
2022/09/12 11:21,47299,811A36190,4,8133B0090,68069.45,Yen,68069.45,Yen,Cheque,0
2022/09/12 11:09,249185,81416F010,4,8157652E0,89196.71,Yen,89196.71,Yen,Cheque,0
2022/09/12 11:12,27,800097E40,4,812795510,16508.03,Rupee,16508.03,Rupee,Cheque,0
2022/09/12 11:13,27,800097E40,4,812795510,37866.3,Rupee,37866.3,Rupee,Cash,0
2022/09/12 11:25,27,800097E40,4,812795510,4371.08,Rupee,4371.08,Rupee,ACH,0
2022/09/12 11:13,27,8127950D0,4,81279F0A0,22485.39,Rupee,22485.39,Rupee,Cheque,0
2022/09/12 11:01,27,8127950D0,4,81279F0A0,10395.65,Rupee,10395.65,Rupee,Credit Card,0
2022/09/12 11:22,27,8127B8070,4,8129655D0,14908.77,Rupee,14908.77,Rupee,Cheque,0
2022/09/12 11:13,27,8127B8070,4,8129655D0,17636.34,Rupee,17636.34,Rupee,Credit Card,0
2022/09/12 11:00,25,800097AA0,4,812B877F0,83369.22,Rupee,83369.22,Rupee,Cheque,0
2022/09/12 11:01,25,800097AA0,4,812B877F0,57670.96,Rupee,57670.96,Rupee,Credit Card,0
2022/09/12 11:08,4,8127BFE20,4,815E46730,41023.46,Rupee,41023.46,Rupee,Cheque,0
2022/09/12 11:10,26,8127B78C0,4,815E4C930,9147.16,Rupee,9147.16,Rupee,Cheque,0
2022/09/12 11:23,26,8127B78C0,4,815E4C930,29046.89,Rupee,29046.89,Rupee,Cash,0
2022/09/12 11:24,6,815E282B0,4,815E6D3F0,12140.47,Rupee,12140.47,Rupee,Cheque,0
2022/09/12 11:19,4,815E5DCE0,4,815E72150,5319.2,Rupee,5319.2,Rupee,Cheque,0
2022/09/12 11:27,4,815E5DCE0,4,815E72150,3631.46,Rupee,3631.46,Rupee,ACH,0
2022/09/12 11:11,25,815E1BC80,4,815EC58D0,22354.87,Rupee,22354.87,Rupee,Cheque,0
2022/09/12 11:20,25,815E1BC80,4,815EC58D0,35463.71,Rupee,35463.71,Rupee,Credit Card,0
2022/09/12 11:10,25,815E1BC80,4,815EC58D0,1246.57,Rupee,1246.57,Rupee,Cash,0
2022/09/12 11:20,25,815E1BC80,4,815EC58D0,259.65,Rupee,259.65,Rupee,ACH,0
2022/09/12 11:15,25,815E1BC80,4,815EC58D0,39.55,Rupee,39.55,Rupee,Wire,0
2022/09/12 11:12,27,815E31600,4,815EFD430,555714.12,Rupee,555714.12,Rupee,Cheque,0
2022/09/12 11:06,27,815E31600,4,815EFD430,67682.63,Rupee,67682.63,Rupee,Cash,0
2022/09/12 11:25,27,815E31600,4,815EFD430,133816.76,Rupee,133816.76,Rupee,ACH,0
2022/09/12 11:04,76,81602CA30,4,8162CF9B0,11429.59,Rupee,11429.59,Rupee,Cheque,0
2022/09/12 11:27,76,81602CA30,4,8162CF9B0,9874.06,Rupee,9874.06,Rupee,Credit Card,0
2022/09/12 11:16,4,8161A6D90,4,816415010,3743.83,Rupee,3743.83,Rupee,Cheque,0
2022/09/12 11:13,4,8161A6D90,4,816415010,20076.4,Rupee,20076.4,Rupee,Credit Card,0
2022/09/12 11:27,159430,815F3C4A0,4,8165E7470,542655.62,Rupee,542655.62,Rupee,Cheque,0
2022/09/12 11:15,159430,815F3C4A0,4,8165E7470,167490.98,Rupee,167490.98,Rupee,Credit Card,0
2022/09/12 11:17,70,100428780,4,816F7E540,122498.47,Rupee,122498.47,Rupee,Cheque,0
2022/09/12 11:19,70,100428780,4,816F7E540,32916.22,Rupee,32916.22,Rupee,Credit Card,0
2022/09/12 11:24,70,100428780,4,816F7E540,11731.68,Rupee,11731.68,Rupee,Cash,0
2022/09/12 11:11,27,8168FEA60,4,816FDA8C0,908210.04,Rupee,908210.04,Rupee,Cheque,0
2022/09/12 11:12,27,8168FEA60,4,816FDA8C0,685254.77,Rupee,685254.77,Rupee,Credit Card,0
2022/09/12 11:07,25,815EBD3B0,4,817A7E350,37210.08,Rupee,37210.08,Rupee,Cheque,0
2022/09/12 11:15,25,815EBD3B0,4,817A7E350,38838.99,Rupee,38838.99,Rupee,ACH,0
2022/09/12 11:17,25,815EBD3B0,4,817A7E350,11300.8,Rupee,11300.8,Rupee,Wire,0
2022/09/12 11:11,76,817446F50,4,818D03DE0,6308.03,Rupee,6308.03,Rupee,Cheque,0
2022/09/12 11:26,76,817446F50,4,818D03DE0,15387.85,Rupee,15387.85,Rupee,ACH,0
2022/09/12 11:02,28,81A309D20,4,81A5265E0,51404.33,Ruble,51404.33,Ruble,Cheque,0
2022/09/12 11:23,28,81A309D20,4,81A5265E0,74333.73,Ruble,74333.73,Ruble,Cash,0
2022/09/12 11:29,4,8000AA7E0,4,81A741F00,603510.59,Ruble,603510.59,Ruble,Cheque,0
2022/09/12 11:12,4,8000AA7E0,4,81A741F00,345789.08,Ruble,345789.08,Ruble,Credit Card,0
2022/09/12 11:16,171221,81A51F0C0,4,81A847C20,49406.73,Ruble,49406.73,Ruble,Cheque,0
2022/09/12 11:01,171221,81A51F0C0,4,81A847C20,13658.94,Ruble,13658.94,Ruble,Credit Card,0
2022/09/12 11:05,171888,81A6FE830,4,81AC6BCE0,19317818.13,Ruble,19317818.13,Ruble,Cash,0
2022/09/12 11:11,266915,81B63B020,4,81AE43350,616766.62,Ruble,616766.62,Ruble,Cheque,0
2022/09/12 11:20,266915,81B63B020,4,81AE43350,892273.61,Ruble,892273.61,Ruble,Credit Card,0
2022/09/12 11:19,266915,81B63B020,4,81AE43350,43412.56,Ruble,43412.56,Ruble,Cash,0
2022/09/12 11:04,266915,81B63B020,4,81AE43350,44019.37,Ruble,44019.37,Ruble,Wire,0
2022/09/12 11:18,272142,81A84C290,4,81BF5E300,3700.59,Ruble,3700.59,Ruble,Cheque,0
2022/09/12 11:23,272142,81A84C290,4,81BF5E300,6227.37,Ruble,6227.37,Ruble,Credit Card,0
2022/09/12 11:06,272142,81A84C290,4,81BF5E300,516.66,Ruble,516.66,Ruble,Cash,0
2022/09/12 11:17,272142,81A84C290,4,81BF5E300,209.81,Ruble,209.81,Ruble,ACH,0
2022/09/12 11:17,77468,81D082610,4,81D589E10,164096.82,Ruble,164096.82,Ruble,Cheque,0
2022/09/12 11:13,77468,81D082610,4,81D589E10,26088.5,Ruble,26088.5,Ruble,Cash,0
2022/09/12 11:25,79177,81D0FE530,4,81D5B85B0,8584977.92,Ruble,8584977.92,Ruble,Cheque,0
2022/09/12 11:28,79177,81D0FE530,4,81D5B85B0,2176684.15,Ruble,2176684.15,Ruble,Credit Card,0
2022/09/12 11:22,79177,81D0FE530,4,81D5B85B0,2716760.0,Ruble,2716760.0,Ruble,ACH,0
2022/09/12 11:14,274066,81CEA0FD0,4,81DA14230,478411.47,Ruble,478411.47,Ruble,Cheque,0
2022/09/12 11:10,274066,81CEA0FD0,4,81DA14230,759445.38,Ruble,759445.38,Ruble,Cash,0
2022/09/12 11:08,274066,81CEA0FD0,4,81DA14230,140823.92,Ruble,140823.92,Ruble,ACH,0
2022/09/12 11:07,81530,81E1D9EF0,4,81EDF1380,37486.97,Ruble,37486.97,Ruble,Cheque,0
2022/09/12 11:20,173562,81DFDF560,4,81F9C7430,1291815.11,Ruble,1291815.11,Ruble,Cheque,0
2022/09/12 11:24,173562,81DFDF560,4,81F9C7430,339253.93,Ruble,339253.93,Ruble,Credit Card,0
2022/09/12 11:05,173562,81DFDF560,4,81F9C7430,1165181.02,Ruble,1165181.02,Ruble,ACH,0
2022/09/12 11:25,70,1004287C8,4,82100DF80,3618.72,Ruble,3618.72,Ruble,Cheque,0
2022/09/12 11:15,70,1004287C8,4,82100DF80,7244.59,Ruble,7244.59,Ruble,Credit Card,0
2022/09/12 11:04,284866,81F39AB60,4,8213907D0,22441.52,Ruble,22441.52,Ruble,Cheque,0
2022/09/12 11:13,284866,81F39AB60,4,8213907D0,3383.76,Ruble,3383.76,Ruble,Credit Card,0
2022/09/12 11:28,284866,81F39AB60,4,8213907D0,5283.35,Ruble,5283.35,Ruble,ACH,0
2022/09/12 11:53,23,806B10150,4,80CE740A0,35790.45,Yen,35790.45,Yen,Cheque,0
2022/09/12 11:44,23,806B10150,4,80CE740A0,92726.3,Yen,92726.3,Yen,Credit Card,0
2022/09/12 11:36,235832,80ECEBA40,4,80EEC6CF0,8477.57,Yen,8477.57,Yen,Cheque,0
2022/09/12 11:54,235832,80ECEBA40,4,80EEC6CF0,7609.33,Yen,7609.33,Yen,Credit Card,0
2022/09/12 11:44,40850,80FE9C980,4,810166A90,52852.65,Yen,52852.65,Yen,Cheque,0
2022/09/12 11:57,40850,80FE9C980,4,810166A90,83780.48,Yen,83780.48,Yen,Cash,0
2022/09/12 11:41,40850,810C99860,4,81298EF70,469067.09,Yen,469067.09,Yen,Cheque,0
2022/09/12 11:56,40850,810C99860,4,81298EF70,257319.06,Yen,257319.06,Yen,Credit Card,0
2022/09/12 11:54,50442,8141F7260,4,814D7AD30,265511.2,Yen,265511.2,Yen,Cheque,0
2022/09/12 11:44,259933,816189AA0,4,816533100,558081.95,Rupee,558081.95,Rupee,Cheque,0
2022/09/12 11:42,27,816D88BD0,4,816DD70D0,5551.84,Rupee,5551.84,Rupee,Cheque,0
2022/09/12 11:57,27,816D88BD0,4,816DD70D0,5949.3,Rupee,5949.3,Rupee,Cash,0
2022/09/12 11:35,260674,816D15580,4,817DDD7F0,14174.17,Rupee,14174.17,Rupee,Cheque,0
2022/09/12 11:56,160226,816F0DD70,4,817FC5470,104366.9,Rupee,104366.9,Rupee,Cheque,0
2022/09/12 11:41,160226,816F0DD70,4,817FC5470,329638.51,Rupee,329638.51,Rupee,Cash,0
2022/09/12 11:38,60808,816C99AA0,4,8183ED260,147093.54,Rupee,147093.54,Rupee,Cheque,0
2022/09/12 11:50,29,81890AB80,4,81A325160,105651.16,Ruble,105651.16,Ruble,Cheque,0
2022/09/12 11:54,29,81890AB80,4,81A325160,100059.64,Ruble,100059.64,Ruble,ACH,0
2022/09/12 11:33,28,81892C3A0,4,81A86BA00,6727488.36,Ruble,6727488.36,Ruble,Cheque,0
2022/09/12 11:52,28,81892C3A0,4,81A86BA00,953118.19,Ruble,953118.19,Ruble,Credit Card,0
2022/09/12 11:39,272142,81A5A06E0,4,81A872EA0,2612.46,Ruble,2612.46,Ruble,Cheque,0
2022/09/12 11:37,272142,81A5A06E0,4,81A872EA0,27667.71,Ruble,27667.71,Ruble,Credit Card,0
2022/09/12 11:37,74621,81B4D7890,4,81B839D10,5093.8,Ruble,5093.8,Ruble,Cheque,0
2022/09/12 11:43,74621,81B4D7890,4,81B839D10,8815.16,Ruble,8815.16,Ruble,Credit Card,0
2022/09/12 11:49,74621,81B4D7890,4,81B839D10,15471.3,Ruble,15471.3,Ruble,Wire,0
2022/09/12 11:40,171221,81A310100,4,81DA3C720,23870.98,Ruble,23870.98,Ruble,Cheque,0
2022/09/12 11:51,171221,81A310100,4,81DA3C720,197013.41,Ruble,197013.41,Ruble,Credit Card,0
2022/09/12 11:31,171221,81A310101,4,81DA3C721,0.010036,Bitcoin,0.010036,Bitcoin,Bitcoin,0
2022/09/12 11:35,171221,81A310100,4,81DA3C720,28572.45,Ruble,28572.45,Ruble,Wire,0
2022/09/12 11:48,172204,81BC4DF70,4,81B430670,753020.8,Ruble,753020.8,Ruble,Cheque,0
2022/09/12 11:54,172204,81BC4DF70,4,81B430670,30044.62,Ruble,30044.62,Ruble,ACH,0
2022/09/12 11:30,75101,81D681410,4,81F8FFD10,15018.31,Ruble,15018.31,Ruble,Cheque,0
2022/09/12 11:54,75101,81D681410,4,81F8FFD10,4620.63,Ruble,4620.63,Ruble,Wire,0
2022/09/12 12:09,137768,80EC35D90,4,80F095D00,282132.42,Yen,282132.42,Yen,Cheque,0
2022/09/12 12:24,137768,80EC35D90,4,80F095D00,190579.18,Yen,190579.18,Yen,Wire,0
2022/09/12 12:13,237845,80FEBFA90,4,811A5A670,17622.46,Yen,17622.46,Yen,Credit Card,0
2022/09/12 12:06,237845,80FEBFA90,4,811A5A670,10917.73,Yen,10917.73,Yen,ACH,0
2022/09/12 12:00,239559,80FF6F260,4,8128CDAF0,127763.44,Yen,127763.44,Yen,Cheque,0
2022/09/12 12:03,239559,80FF6F260,4,8128CDAF0,732268.78,Yen,732268.78,Yen,Credit Card,0
2022/09/12 12:11,27,812965CB0,4,815E4D630,15244.58,Rupee,15244.58,Rupee,Cheque,0
2022/09/12 12:24,27,812965CB0,4,815E4D630,48417.84,Rupee,48417.84,Rupee,Cash,0
2022/09/12 12:02,27,812965CB0,4,815E4D630,51791.94,Rupee,51791.94,Rupee,ACH,0
2022/09/12 12:12,70,100428780,4,815E69380,250915.64,Rupee,250915.64,Rupee,Cheque,0
2022/09/12 12:09,4,815E5E0F0,4,815E98EA0,238371.84,Rupee,238371.84,Rupee,Cheque,0
2022/09/12 12:24,4,815E5E0F0,4,815E98EA0,63140.63,Rupee,63140.63,Rupee,Credit Card,0
2022/09/12 12:05,4,81279F0A0,4,815F0DF50,465438.31,Rupee,465438.31,Rupee,Cheque,0
2022/09/12 12:09,4,81279F0A0,4,815F0DF50,229224.87,Rupee,229224.87,Rupee,Credit Card,0
2022/09/12 12:17,26,815E99BC0,4,816074AB0,36212.08,Rupee,36212.08,Rupee,Cheque,0
2022/09/12 12:18,26,815E99BC0,4,816074AB0,108071.82,Rupee,108071.82,Rupee,Credit Card,0
2022/09/12 12:04,25,815E1BA10,4,816174030,252155.33,Rupee,252155.33,Rupee,Cheque,0
2022/09/12 12:27,70,100428780,4,8164A8ED0,198299.06,Rupee,198299.06,Rupee,Cheque,0
2022/09/12 12:08,70,100428780,4,8164A8ED0,1248.31,Rupee,1248.31,Rupee,Credit Card,0
2022/09/12 12:06,25,815E5F640,4,8165E7470,21241.51,Rupee,21241.51,Rupee,Cheque,0
2022/09/12 12:06,25,815E5F640,4,8165E7470,7667.83,Rupee,7667.83,Rupee,Credit Card,0
2022/09/12 12:06,25,815E5F640,4,8165E7470,9761.73,Rupee,9761.73,Rupee,ACH,0
2022/09/12 12:17,259893,815F66560,4,8167A1E70,40007.44,Rupee,40007.44,Rupee,Cheque,0
2022/09/12 12:13,70,100428780,4,81738DBF0,11176.88,Rupee,11176.88,Rupee,Cheque,0
2022/09/12 12:10,70,100428780,4,81738DBF0,1456.66,Rupee,1456.66,Rupee,Credit Card,0
2022/09/12 12:00,70,100428780,4,81738DBF0,1693.22,Rupee,1693.22,Rupee,Cash,0
2022/09/12 12:16,70,100428780,4,818023530,500663.39,Rupee,500663.39,Rupee,Cash,0
2022/09/12 12:05,260500,81749E410,4,81850C680,776026.77,Rupee,776026.77,Rupee,Cheque,0
2022/09/12 12:04,260500,81749E410,4,81850C680,153661.66,Rupee,153661.66,Rupee,Credit Card,0
2022/09/12 12:28,260500,81749E410,4,81850C680,2574197.68,Rupee,2574197.68,Rupee,ACH,0
2022/09/12 12:24,259893,815F396F0,4,818A2AB60,20383.0,Rupee,20383.0,Rupee,Cheque,0
2022/09/12 12:05,70,1004287C8,4,8189330F0,325674.36,Ruble,325674.36,Ruble,Cheque,0
